Molecule,Molecule Formula,Replicate Name,Normalization Method,Average Measured Retention Time,Total Area Fragment,Normalized Area
PHOSPHORYLCHOLINE,C5H14NO4P,Sample166,Ratio to 13C,2.17,76738048,4.28E+02
PHOSPHORYLCHOLINE,C5H14NO4P,Sample167,Ratio to 13C,2.17,62181092,3.49E+02
PHOSPHORYLCHOLINE,C5H14NO4P,Sample168,Ratio to 13C,2.17,65633216,3.63E+02
PHOSPHORYLCHOLINE,C5H14NO4P,Sample169,Ratio to 13C,2.17,78929456,4.24E+02
PHOSPHORYLCHOLINE,C5H14NO4P,Sample170,Ratio to 13C,2.17,131266992,7.90E+02
PHOSPHORYLCHOLINE,C5H14NO4P,Sample171,Ratio to 13C,2.17,46136488,2.70E+02
PHOSPHORYLCHOLINE,C5H14NO4P,Sample172,Ratio to 13C,2.17,90173984,5.26E+02
PHOSPHORYLCHOLINE,C5H14NO4P,Sample173,Ratio to 13C,2.17,82818272,4.93E+02
PHOSPHORYLCHOLINE,C5H14NO4P,Sample174,Ratio to 13C,2.17,64041632,3.58E+02
PHOSPHORYLCHOLINE,C5H14NO4P,Sample175,Ratio to 13C,2.17,118670976,6.30E+02
PHOSPHORYLCHOLINE,C5H14NO4P,Sample176,Ratio to 13C,2.17,104261624,6.21E+02
PHOSPHORYLCHOLINE,C5H14NO4P,Sample177,Ratio to 13C,2.17,89405664,4.76E+02
PHOSPHORYLCHOLINE,C5H14NO4P,Sample178,Ratio to 13C,2.17,102569768,6.06E+02
PHOSPHORYLCHOLINE,C5H14NO4P,Sample179,Ratio to 13C,2.17,69809896,3.88E+02
PHOSPHORYLCHOLINE,C5H14NO4P,Sample180,Ratio to 13C,2.17,79187992,4.05E+02
PHOSPHORYLCHOLINE,C5H14NO4P,Sample181,Ratio to 13C,2.17,7341,2.04E+00
PHOSPHORYLCHOLINE,C5H14NO4P,Sample182,Ratio to 13C,2.17,26445408,2.43E+02
PHOSPHORYLCHOLINE,C5H14NO4P,db,Ratio to 13C,2.17,2843,3.31E-01
PHOSPHORYLCHOLINE,C5H14NO4P,iroa_end,Ratio to 13C,2.17,405406,1.17E+00
PHOSPHORYLCHOLINE,C5H14NO4P,iroa_start,Ratio to 13C,2.17,531781,1.54E+00
PHOSPHORYLCHOLINE,C5H14NO4P,pb,Ratio to 13C,2.17,17423,5.78E-02
PHOSPHORYLCHOLINE,C5H14NO4P,pool_115-133,Ratio to 13C,2.17,70156096,3.55E+02
PHOSPHORYLCHOLINE,C5H14NO4P,pool_1-19,Ratio to 13C,2.17,69212544,4.08E+02
PHOSPHORYLCHOLINE,C5H14NO4P,pool_134-152,Ratio to 13C,2.17,69969464,4.03E+02
PHOSPHORYLCHOLINE,C5H14NO4P,pool_153-171,Ratio to 13C,2.17,69875888,3.77E+02
PHOSPHORYLCHOLINE,C5H14NO4P,pool_172-182,Ratio to 13C,2.17,68842280,4.86E+02
PHOSPHORYLCHOLINE,C5H14NO4P,pool_20-38,Ratio to 13C,2.17,74552384,3.95E+02
PHOSPHORYLCHOLINE,C5H14NO4P,pool_39-57,Ratio to 13C,2.17,72552432,4.43E+02
PHOSPHORYLCHOLINE,C5H14NO4P,pool_58-76,Ratio to 13C,2.17,73462128,3.84E+02
PHOSPHORYLCHOLINE,C5H14NO4P,pool_77-95,Ratio to 13C,2.17,75004240,3.76E+02
PHOSPHORYLCHOLINE,C5H14NO4P,pool_96-114,Ratio to 13C,2.17,65816592,3.63E+02
PHOSPHORYLCHOLINE,C5H14NO4P,pool_final,Ratio to 13C,2.17,47260928,3.83E+02
PICOLINATE,C6H5NO2,Sample1,Ratio to Global Standards,5.03,1772710,4.49E-02
PICOLINATE,C6H5NO2,Sample2,Ratio to Global Standards,5.03,1520717,2.79E-02
PICOLINATE,C6H5NO2,Sample3,Ratio to Global Standards,5.03,1954769,3.74E-02
PICOLINATE,C6H5NO2,Sample4,Ratio to Global Standards,5.03,1732963,3.04E-02
PICOLINATE,C6H5NO2,Sample5,Ratio to Global Standards,5.03,2473504,3.67E-02
PICOLINATE,C6H5NO2,Sample6,Ratio to Global Standards,5.03,1440492,2.13E-02
PICOLINATE,C6H5NO2,Sample7,Ratio to Global Standards,5.03,1765679,3.11E-02
PICOLINATE,C6H5NO2,Sample8,Ratio to Global Standards,5.03,1507477,2.88E-02
PICOLINATE,C6H5NO2,Sample9,Ratio to Global Standards,5.03,1622769,2.91E-02
PICOLINATE,C6H5NO2,Sample10,Ratio to Global Standards,5.03,1916187,2.89E-02
PICOLINATE,C6H5NO2,Sample11,Ratio to Global Standards,5.03,1762967,2.81E-02
PICOLINATE,C6H5NO2,Sample12,Ratio to Global Standards,5.03,1456708,2.75E-02
PICOLINATE,C6H5NO2,Sample13,Ratio to Global Standards,5.03,1471703,3.31E-02
PICOLINATE,C6H5NO2,Sample14,Ratio to Global Standards,5.03,1708983,2.63E-02
PICOLINATE,C6H5NO2,Sample15,Ratio to Global Standards,5.03,1297970,2.27E-02
PICOLINATE,C6H5NO2,Sample16,Ratio to Global Standards,5.03,1244037,1.89E-02
PICOLINATE,C6H5NO2,Sample17,Ratio to Global Standards,5.03,2507083,4.15E-02
PICOLINATE,C6H5NO2,Sample18,Ratio to Global Standards,5.03,1895170,3.03E-02
PICOLINATE,C6H5NO2,Sample19,Ratio to Global Standards,5.03,2051628,3.25E-02
PICOLINATE,C6H5NO2,Sample20,Ratio to Global Standards,5.03,1337471,2.26E-02
PICOLINATE,C6H5NO2,Sample21,Ratio to Global Standards,5.03,1325329,2.25E-02
PICOLINATE,C6H5NO2,Sample22,Ratio to Global Standards,5.03,1025238,1.74E-02
PICOLINATE,C6H5NO2,Sample23,Ratio to Global Standards,5.03,1023971,1.78E-02
PICOLINATE,C6H5NO2,Sample24,Ratio to Global Standards,5.03,1005755,1.83E-02
PICOLINATE,C6H5NO2,Sample25,Ratio to Global Standards,5.03,1060178,1.89E-02
PICOLINATE,C6H5NO2,Sample26,Ratio to Global Standards,5.03,1394474,2.30E-02
PICOLINATE,C6H5NO2,Sample27,Ratio to Global Standards,5.03,1144295,2.00E-02
PICOLINATE,C6H5NO2,Sample28,Ratio to Global Standards,5.03,1116747,1.91E-02
PICOLINATE,C6H5NO2,Sample29,Ratio to Global Standards,5.03,1089767,1.79E-02
PICOLINATE,C6H5NO2,Sample30,Ratio to Global Standards,5.03,844900,1.46E-02
PICOLINATE,C6H5NO2,Sample31,Ratio to Global Standards,5.03,792325,1.34E-02
PICOLINATE,C6H5NO2,Sample32,Ratio to Global Standards,5.03,989102,1.78E-02
PICOLINATE,C6H5NO2,Sample33,Ratio to Global Standards,5.03,661713,1.14E-02
PICOLINATE,C6H5NO2,Sample34,Ratio to Global Standards,5.03,996573,1.69E-02
PICOLINATE,C6H5NO2,Sample35,Ratio to Global Standards,5.03,921848,1.54E-02
PICOLINATE,C6H5NO2,Sample36,Ratio to Global Standards,5.03,1250843,2.09E-02
PICOLINATE,C6H5NO2,Sample37,Ratio to Global Standards,5.03,1148424,2.01E-02
PICOLINATE,C6H5NO2,Sample38,Ratio to Global Standards,5.03,724962,1.31E-02
PICOLINATE,C6H5NO2,Sample39,Ratio to Global Standards,5.03,945302,1.72E-02
PICOLINATE,C6H5NO2,Sample40,Ratio to Global Standards,5.03,1244511,2.29E-02
PICOLINATE,C6H5NO2,Sample41,Ratio to Global Standards,5.03,618819,1.17E-02
PICOLINATE,C6H5NO2,Sample42,Ratio to Global Standards,5.03,1148953,2.01E-02
PICOLINATE,C6H5NO2,Sample43,Ratio to Global Standards,5.03,867322,1.55E-02
PICOLINATE,C6H5NO2,Sample44,Ratio to Global Standards,5.03,937750,1.70E-02
PICOLINATE,C6H5NO2,Sample45,Ratio to Global Standards,5.03,895001,1.50E-02
PICOLINATE,C6H5NO2,Sample46,Ratio to Global Standards,5.03,1762707,3.15E-02
PICOLINATE,C6H5NO2,Sample47,Ratio to Global Standards,5.03,1114091,1.93E-02
PICOLINATE,C6H5NO2,Sample48,Ratio to Global Standards,5.03,1544686,2.90E-02
PICOLINATE,C6H5NO2,Sample49,Ratio to Global Standards,5.03,1431234,2.65E-02
PICOLINATE,C6H5NO2,Sample50,Ratio to Global Standards,5.03,768243,1.29E-02
PICOLINATE,C6H5NO2,Sample51,Ratio to Global Standards,5.03,1395702,2.46E-02
PICOLINATE,C6H5NO2,Sample52,Ratio to Global Standards,5.03,1049937,1.87E-02
PICOLINATE,C6H5NO2,Sample53,Ratio to Global Standards,5.03,1221743,2.28E-02
PICOLINATE,C6H5NO2,Sample54,Ratio to Global Standards,5.03,1018573,1.81E-02
PICOLINATE,C6H5NO2,Sample55,Ratio to Global Standards,5.03,954655,1.72E-02
PICOLINATE,C6H5NO2,Sample56,Ratio to Global Standards,5.03,1244309,2.36E-02
PICOLINATE,C6H5NO2,Sample57,Ratio to Global Standards,5.03,1134757,2.00E-02
PICOLINATE,C6H5NO2,Sample58,Ratio to Global Standards,5.03,1271600,2.32E-02
PICOLINATE,C6H5NO2,Sample59,Ratio to Global Standards,5.03,1511059,3.12E-02
PICOLINATE,C6H5NO2,Sample60,Ratio to Global Standards,5.03,1504108,2.72E-02
PICOLINATE,C6H5NO2,Sample61,Ratio to Global Standards,5.03,1456375,2.60E-02
PICOLINATE,C6H5NO2,Sample62,Ratio to Global Standards,5.03,910774,1.60E-02
PICOLINATE,C6H5NO2,Sample63,Ratio to Global Standards,5.03,2046989,4.07E-02
PICOLINATE,C6H5NO2,Sample64,Ratio to Global Standards,5.03,1143043,2.06E-02
PICOLINATE,C6H5NO2,Sample65,Ratio to Global Standards,5.03,1433253,2.74E-02
PICOLINATE,C6H5NO2,Sample66,Ratio to Global Standards,5.03,1378566,2.72E-02
PICOLINATE,C6H5NO2,Sample67,Ratio to Global Standards,5.03,1377746,2.60E-02
PICOLINATE,C6H5NO2,Sample68,Ratio to Global Standards,5.03,1265220,2.48E-02
PICOLINATE,C6H5NO2,Sample69,Ratio to Global Standards,5.03,1382364,2.64E-02
PICOLINATE,C6H5NO2,Sample70,Ratio to Global Standards,5.03,1409433,2.65E-02
PICOLINATE,C6H5NO2,Sample71,Ratio to Global Standards,5.03,1697240,2.87E-02
PICOLINATE,C6H5NO2,Sample72,Ratio to Global Standards,5.03,1136246,1.99E-02
PICOLINATE,C6H5NO2,Sample73,Ratio to Global Standards,5.03,1789182,3.15E-02
PICOLINATE,C6H5NO2,Sample74,Ratio to Global Standards,5.03,1704157,3.14E-02
PICOLINATE,C6H5NO2,Sample75,Ratio to Global Standards,5.03,1626653,3.39E-02
PICOLINATE,C6H5NO2,Sample76,Ratio to Global Standards,5.03,1186880,2.28E-02
PICOLINATE,C6H5NO2,Sample77,Ratio to Global Standards,5.03,1105763,2.05E-02
PICOLINATE,C6H5NO2,Sample78,Ratio to Global Standards,5.03,1180279,2.23E-02
PICOLINATE,C6H5NO2,Sample79,Ratio to Global Standards,5.03,2013659,3.83E-02
PICOLINATE,C6H5NO2,Sample80,Ratio to Global Standards,5.03,1090336,2.11E-02
PICOLINATE,C6H5NO2,Sample81,Ratio to Global Standards,5.03,1773172,3.46E-02
PICOLINATE,C6H5NO2,Sample82,Ratio to Global Standards,5.03,1787388,3.27E-02
PICOLINATE,C6H5NO2,Sample83,Ratio to Global Standards,5.03,1770694,3.32E-02
PICOLINATE,C6H5NO2,Sample84,Ratio to Global Standards,5.03,1682160,3.03E-02
PICOLINATE,C6H5NO2,Sample85,Ratio to Global Standards,5.03,1026159,1.91E-02
PICOLINATE,C6H5NO2,Sample86,Ratio to Global Standards,5.03,1817120,3.83E-02
PICOLINATE,C6H5NO2,Sample87,Ratio to Global Standards,5.03,1783729,3.50E-02
PICOLINATE,C6H5NO2,Sample88,Ratio to Global Standards,5.03,1614934,3.25E-02
PICOLINATE,C6H5NO2,Sample89,Ratio to Global Standards,5.03,1224592,2.35E-02
PICOLINATE,C6H5NO2,Sample90,Ratio to Global Standards,5.03,2362252,4.50E-02
PICOLINATE,C6H5NO2,Sample91,Ratio to Global Standards,5.03,1824254,3.42E-02
PICOLINATE,C6H5NO2,Sample92,Ratio to Global Standards,5.03,1694944,3.22E-02
PICOLINATE,C6H5NO2,Sample93,Ratio to Global Standards,5.03,1454725,2.91E-02
PICOLINATE,C6H5NO2,Sample94,Ratio to Global Standards,5.03,1107564,2.08E-02
PICOLINATE,C6H5NO2,Sample95,Ratio to Global Standards,5.03,1097322,2.16E-02
PICOLINATE,C6H5NO2,Sample96,Ratio to Global Standards,5.03,1217880,2.41E-02
PICOLINATE,C6H5NO2,Sample97,Ratio to Global Standards,5.03,1726800,3.45E-02
PICOLINATE,C6H5NO2,Sample98,Ratio to Global Standards,5.03,1414776,2.75E-02
PICOLINATE,C6H5NO2,Sample99,Ratio to Global Standards,5.03,1451875,2.80E-02
PICOLINATE,C6H5NO2,Sample100,Ratio to Global Standards,5.03,1908241,3.66E-02
PICOLINATE,C6H5NO2,Sample101,Ratio to Global Standards,5.03,2041626,3.79E-02
PICOLINATE,C6H5NO2,Sample102,Ratio to Global Standards,5.03,1330717,2.50E-02
PICOLINATE,C6H5NO2,Sample103,Ratio to Global Standards,5.03,1415795,2.68E-02
PICOLINATE,C6H5NO2,Sample104,Ratio to Global Standards,5.03,884005,1.67E-02
PICOLINATE,C6H5NO2,Sample105,Ratio to Global Standards,5.03,1577339,3.01E-02
PICOLINATE,C6H5NO2,Sample106,Ratio to Global Standards,5.03,691880,2.76E-02
PICOLINATE,C6H5NO2,Sample107,Ratio to Global Standards,5.03,1292310,2.27E-02
PICOLINATE,C6H5NO2,Sample108,Ratio to Global Standards,5.03,1193160,1.93E-02
PICOLINATE,C6H5NO2,Sample109,Ratio to Global Standards,5.03,1152455,2.35E-02
PICOLINATE,C6H5NO2,Sample110,Ratio to Global Standards,5.03,1136749,2.21E-02
PICOLINATE,C6H5NO2,Sample111,Ratio to Global Standards,5.03,1462507,2.82E-02
PICOLINATE,C6H5NO2,Sample112,Ratio to Global Standards,5.03,873190,2.09E-02
PICOLINATE,C6H5NO2,Sample113,Ratio to Global Standards,5.03,955900,1.66E-02
PICOLINATE,C6H5NO2,Sample114,Ratio to Global Standards,5.03,1451309,2.87E-02
PICOLINATE,C6H5NO2,Sample115,Ratio to Global Standards,5.03,1532970,2.78E-02
PICOLINATE,C6H5NO2,Sample116,Ratio to Global Standards,5.03,1545520,3.09E-02
PICOLINATE,C6H5NO2,Sample117,Ratio to Global Standards,5.03,1858065,3.21E-02
PICOLINATE,C6H5NO2,Sample118,Ratio to Global Standards,5.03,1827016,3.09E-02
PICOLINATE,C6H5NO2,Sample119,Ratio to Global Standards,5.03,1201858,2.14E-02
PICOLINATE,C6H5NO2,Sample120,Ratio to Global Standards,5.03,1265342,2.35E-02
PICOLINATE,C6H5NO2,Sample121,Ratio to Global Standards,5.03,1354982,2.42E-02
PICOLINATE,C6H5NO2,Sample122,Ratio to Global Standards,5.03,1575567,2.61E-02
PICOLINATE,C6H5NO2,Sample123,Ratio to Global Standards,5.03,1763344,2.97E-02
PICOLINATE,C6H5NO2,Sample124,Ratio to Global Standards,5.03,1944242,3.17E-02
PICOLINATE,C6H5NO2,Sample125,Ratio to Global Standards,5.03,1363215,2.38E-02
PICOLINATE,C6H5NO2,Sample126,Ratio to Global Standards,5.03,1368138,2.48E-02
PICOLINATE,C6H5NO2,Sample127,Ratio to Global Standards,5.03,1522557,2.82E-02
PICOLINATE,C6H5NO2,Sample128,Ratio to Global Standards,5.03,1715224,2.94E-02
PICOLINATE,C6H5NO2,Sample129,Ratio to Global Standards,5.03,1450404,2.53E-02
PICOLINATE,C6H5NO2,Sample130,Ratio to Global Standards,5.03,1515458,2.62E-02
PICOLINATE,C6H5NO2,Sample131,Ratio to Global Standards,5.03,1414871,2.30E-02
PICOLINATE,C6H5NO2,Sample132,Ratio to Global Standards,5.03,1584666,3.09E-02
PICOLINATE,C6H5NO2,Sample133,Ratio to Global Standards,5.03,1329580,2.31E-02
PICOLINATE,C6H5NO2,Sample134,Ratio to Global Standards,5.03,1431632,2.61E-02
PICOLINATE,C6H5NO2,Sample135,Ratio to Global Standards,5.03,1281747,2.30E-02
PICOLINATE,C6H5NO2,Sample136,Ratio to Global Standards,5.03,1014762,1.82E-02
PICOLINATE,C6H5NO2,Sample137,Ratio to Global Standards,5.03,1543184,2.84E-02
PICOLINATE,C6H5NO2,Sample138,Ratio to Global Standards,5.03,1617242,2.82E-02
PICOLINATE,C6H5NO2,Sample139,Ratio to Global Standards,5.03,1333905,2.31E-02
PICOLINATE,C6H5NO2,Sample140,Ratio to Global Standards,5.03,1179819,2.60E-02
PICOLINATE,C6H5NO2,Sample141,Ratio to Global Standards,5.03,1426947,2.42E-02
PICOLINATE,C6H5NO2,Sample142,Ratio to Global Standards,5.03,1321327,2.28E-02
PICOLINATE,C6H5NO2,Sample143,Ratio to Global Standards,5.03,1624312,3.10E-02
PICOLINATE,C6H5NO2,Sample144,Ratio to Global Standards,5.03,1059236,1.95E-02
PICOLINATE,C6H5NO2,Sample145,Ratio to Global Standards,5.03,1276353,2.45E-02
PICOLINATE,C6H5NO2,Sample146,Ratio to Global Standards,5.03,1232230,2.94E-02
PICOLINATE,C6H5NO2,Sample147,Ratio to Global Standards,5.03,1694356,2.98E-02
PICOLINATE,C6H5NO2,Sample148,Ratio to Global Standards,5.03,1519004,2.92E-02
PICOLINATE,C6H5NO2,Sample149,Ratio to Global Standards,5.03,1474365,2.61E-02
PICOLINATE,C6H5NO2,Sample150,Ratio to Global Standards,5.03,1428364,2.53E-02
PICOLINATE,C6H5NO2,Sample151,Ratio to Global Standards,5.03,1615886,3.05E-02
PICOLINATE,C6H5NO2,Sample152,Ratio to Global Standards,5.03,1125412,2.13E-02
PICOLINATE,C6H5NO2,Sample153,Ratio to Global Standards,5.03,946711,1.75E-02
PICOLINATE,C6H5NO2,Sample154,Ratio to Global Standards,5.03,1544535,2.69E-02
PICOLINATE,C6H5NO2,Sample155,Ratio to Global Standards,5.03,1320782,2.37E-02
PICOLINATE,C6H5NO2,Sample156,Ratio to Global Standards,5.03,1410131,2.54E-02
PICOLINATE,C6H5NO2,Sample157,Ratio to Global Standards,5.03,1973343,3.34E-02
PICOLINATE,C6H5NO2,Sample158,Ratio to Global Standards,5.03,1536011,2.71E-02
PICOLINATE,C6H5NO2,Sample159,Ratio to Global Standards,5.03,1628233,3.07E-02
PICOLINATE,C6H5NO2,Sample160,Ratio to Global Standards,5.03,2421999,4.91E-02
PICOLINATE,C6H5NO2,Sample161,Ratio to Global Standards,5.03,2262080,4.50E-02
PICOLINATE,C6H5NO2,Sample162,Ratio to Global Standards,5.03,1390228,2.62E-02
PICOLINATE,C6H5NO2,Sample163,Ratio to Global Standards,5.03,2804382,5.17E-02
PICOLINATE,C6H5NO2,Sample164,Ratio to Global Standards,5.03,1875635,3.35E-02
PICOLINATE,C6H5NO2,Sample165,Ratio to Global Standards,5.03,2146898,4.11E-02
PICOLINATE,C6H5NO2,Sample166,Ratio to Global Standards,5.03,2276565,4.35E-02
PICOLINATE,C6H5NO2,Sample167,Ratio to Global Standards,5.03,1918057,3.62E-02
PICOLINATE,C6H5NO2,Sample168,Ratio to Global Standards,5.03,2278660,4.63E-02
PICOLINATE,C6H5NO2,Sample169,Ratio to Global Standards,5.03,1926049,3.90E-02
PICOLINATE,C6H5NO2,Sample170,Ratio to Global Standards,5.03,1927382,3.56E-02
PICOLINATE,C6H5NO2,Sample171,Ratio to Global Standards,5.03,1883703,3.42E-02
PICOLINATE,C6H5NO2,Sample172,Ratio to Global Standards,5.03,2240122,4.20E-02
PICOLINATE,C6H5NO2,Sample173,Ratio to Global Standards,5.03,1333661,2.75E-02
PICOLINATE,C6H5NO2,Sample174,Ratio to Global Standards,5.03,2753445,4.87E-02
PICOLINATE,C6H5NO2,Sample175,Ratio to Global Standards,5.03,2961699,5.94E-02
PICOLINATE,C6H5NO2,Sample176,Ratio to Global Standards,5.03,1329918,2.96E-02
PICOLINATE,C6H5NO2,Sample177,Ratio to Global Standards,5.03,2027172,3.99E-02
PICOLINATE,C6H5NO2,Sample178,Ratio to Global Standards,5.03,1256325,2.28E-02
PICOLINATE,C6H5NO2,Sample179,Ratio to Global Standards,5.03,2154686,4.46E-02
PICOLINATE,C6H5NO2,Sample180,Ratio to Global Standards,5.03,2276093,4.42E-02
PICOLINATE,C6H5NO2,Sample181,Ratio to Global Standards,5.03,11246,2.75E-01
PICOLINATE,C6H5NO2,Sample182,Ratio to Global Standards,5.03,939118,4.35E-02
PICOLINATE,C6H5NO2,db,Ratio to Global Standards,5.03,14347,1.19E+00
PICOLINATE,C6H5NO2,iroa_end,Ratio to Global Standards,5.03,2347379,4.46E-02
PICOLINATE,C6H5NO2,iroa_start,Ratio to Global Standards,5.03,3186313,4.38E-02
PICOLINATE,C6H5NO2,pb,Ratio to Global Standards,5.03,7547,1.02E-04
PICOLINATE,C6H5NO2,pool_115-133,Ratio to Global Standards,5.03,1647992,3.08E-02
PICOLINATE,C6H5NO2,pool_1-19,Ratio to Global Standards,5.03,1827239,3.19E-02
PICOLINATE,C6H5NO2,pool_134-152,Ratio to Global Standards,5.03,1596926,3.06E-02
PICOLINATE,C6H5NO2,pool_153-171,Ratio to Global Standards,5.03,1482532,3.01E-02
PICOLINATE,C6H5NO2,pool_172-182,Ratio to Global Standards,5.03,1431598,2.84E-02
PICOLINATE,C6H5NO2,pool_20-38,Ratio to Global Standards,5.03,1781959,3.10E-02
PICOLINATE,C6H5NO2,pool_39-57,Ratio to Global Standards,5.03,1725758,3.02E-02
PICOLINATE,C6H5NO2,pool_58-76,Ratio to Global Standards,5.03,1666503,3.06E-02
PICOLINATE,C6H5NO2,pool_77-95,Ratio to Global Standards,5.03,1523580,2.69E-02
PICOLINATE,C6H5NO2,pool_96-114,Ratio to Global Standards,5.03,1652256,3.29E-02
PICOLINATE,C6H5NO2,pool_final,Ratio to Global Standards,5.03,1150876,3.15E-02
PROLINE,C5H9NO2,Sample1,Ratio to 13C,4.43,156619488,8.66E+00
PROLINE,C5H9NO2,Sample2,Ratio to 13C,4.43,215969008,9.18E+00
PROLINE,C5H9NO2,Sample3,Ratio to 13C,4.43,113252352,4.63E+00
PROLINE,C5H9NO2,Sample4,Ratio to 13C,4.43,197406816,8.14E+00
PROLINE,C5H9NO2,Sample5,Ratio to 13C,4.43,186448464,6.11E+00
PROLINE,C5H9NO2,Sample6,Ratio to 13C,4.43,269941312,9.34E+00
PROLINE,C5H9NO2,Sample7,Ratio to 13C,4.43,185155424,7.51E+00
PROLINE,C5H9NO2,Sample8,Ratio to 13C,4.43,145863968,6.04E+00
PROLINE,C5H9NO2,Sample9,Ratio to 13C,4.43,92370320,3.47E+00
PROLINE,C5H9NO2,Sample10,Ratio to 13C,4.43,156656576,4.97E+00
PROLINE,C5H9NO2,Sample11,Ratio to 13C,4.43,151082800,5.27E+00
PROLINE,C5H9NO2,Sample12,Ratio to 13C,4.43,137579040,5.48E+00
PROLINE,C5H9NO2,Sample13,Ratio to 13C,4.43,210200816,1.03E+01
PROLINE,C5H9NO2,Sample14,Ratio to 13C,4.43,193023856,6.94E+00
PROLINE,C5H9NO2,Sample15,Ratio to 13C,4.43,242401712,9.90E+00
PROLINE,C5H9NO2,Sample16,Ratio to 13C,4.43,191959152,6.85E+00
PROLINE,C5H9NO2,Sample17,Ratio to 13C,4.43,170344432,6.14E+00
PROLINE,C5H9NO2,Sample18,Ratio to 13C,4.43,219136816,8.14E+00
PROLINE,C5H9NO2,Sample19,Ratio to 13C,4.43,154445920,5.54E+00
PROLINE,C5H9NO2,Sample20,Ratio to 13C,4.43,193056368,7.61E+00
PROLINE,C5H9NO2,Sample21,Ratio to 13C,4.43,199113776,8.07E+00
PROLINE,C5H9NO2,Sample22,Ratio to 13C,4.43,175648128,6.67E+00
PROLINE,C5H9NO2,Sample23,Ratio to 13C,4.43,198467936,8.04E+00
PROLINE,C5H9NO2,Sample24,Ratio to 13C,4.43,226662960,9.63E+00
PROLINE,C5H9NO2,Sample25,Ratio to 13C,4.43,142593712,5.74E+00
PROLINE,C5H9NO2,Sample26,Ratio to 13C,4.43,118543928,4.32E+00
PROLINE,C5H9NO2,Sample27,Ratio to 13C,4.43,176269744,8.28E+00
PROLINE,C5H9NO2,Sample28,Ratio to 13C,4.43,147029520,5.68E+00
PROLINE,C5H9NO2,Sample29,Ratio to 13C,4.43,191822464,7.11E+00
PROLINE,C5H9NO2,Sample30,Ratio to 13C,4.43,238297696,9.54E+00
PROLINE,C5H9NO2,Sample31,Ratio to 13C,4.43,235503392,9.34E+00
PROLINE,C5H9NO2,Sample32,Ratio to 13C,4.43,130174192,4.94E+00
PROLINE,C5H9NO2,Sample33,Ratio to 13C,4.43,166030048,7.20E+00
PROLINE,C5H9NO2,Sample34,Ratio to 13C,4.43,227394256,8.93E+00
PROLINE,C5H9NO2,Sample35,Ratio to 13C,4.43,156750784,5.77E+00
PROLINE,C5H9NO2,Sample36,Ratio to 13C,4.43,123421936,4.71E+00
PROLINE,C5H9NO2,Sample37,Ratio to 13C,4.43,198228064,9.04E+00
PROLINE,C5H9NO2,Sample38,Ratio to 13C,4.43,205307776,8.82E+00
PROLINE,C5H9NO2,Sample39,Ratio to 13C,4.43,197856080,8.41E+00
PROLINE,C5H9NO2,Sample40,Ratio to 13C,4.43,134423104,5.92E+00
PROLINE,C5H9NO2,Sample41,Ratio to 13C,4.43,87881296,3.73E+00
PROLINE,C5H9NO2,Sample42,Ratio to 13C,4.43,139369248,5.67E+00
PROLINE,C5H9NO2,Sample43,Ratio to 13C,4.43,141635232,5.59E+00
PROLINE,C5H9NO2,Sample44,Ratio to 13C,4.43,194869264,8.35E+00
PROLINE,C5H9NO2,Sample45,Ratio to 13C,4.43,160662288,6.13E+00
PROLINE,C5H9NO2,Sample46,Ratio to 13C,4.43,168094336,7.23E+00
PROLINE,C5H9NO2,Sample47,Ratio to 13C,4.43,131570280,5.47E+00
PROLINE,C5H9NO2,Sample48,Ratio to 13C,4.43,165017856,6.65E+00
PROLINE,C5H9NO2,Sample49,Ratio to 13C,4.43,182150128,7.34E+00
PROLINE,C5H9NO2,Sample50,Ratio to 13C,4.43,78895760,3.18E+00
PROLINE,C5H9NO2,Sample51,Ratio to 13C,4.43,135904464,6.23E+00
PROLINE,C5H9NO2,Sample52,Ratio to 13C,4.43,139384208,6.32E+00
PROLINE,C5H9NO2,Sample53,Ratio to 13C,4.43,185313936,9.82E+00
PROLINE,C5H9NO2,Sample54,Ratio to 13C,4.43,143387456,5.74E+00
PROLINE,C5H9NO2,Sample55,Ratio to 13C,4.43,152524096,7.43E+00
PROLINE,C5H9NO2,Sample56,Ratio to 13C,4.43,180668288,7.27E+00
PROLINE,C5H9NO2,Sample57,Ratio to 13C,4.43,139905280,5.74E+00
PROLINE,C5H9NO2,Sample58,Ratio to 13C,4.43,216775408,9.20E+00
PROLINE,C5H9NO2,Sample59,Ratio to 13C,4.43,175882240,7.41E+00
PROLINE,C5H9NO2,Sample60,Ratio to 13C,4.43,94082072,3.89E+00
PROLINE,C5H9NO2,Sample61,Ratio to 13C,4.43,169264992,6.72E+00
PROLINE,C5H9NO2,Sample62,Ratio to 13C,4.43,140740656,5.79E+00
PROLINE,C5H9NO2,Sample63,Ratio to 13C,4.43,175554768,7.57E+00
PROLINE,C5H9NO2,Sample64,Ratio to 13C,4.43,124555800,5.70E+00
PROLINE,C5H9NO2,Sample65,Ratio to 13C,4.43,143675600,6.38E+00
PROLINE,C5H9NO2,Sample66,Ratio to 13C,4.43,186471232,9.87E+00
PROLINE,C5H9NO2,Sample67,Ratio to 13C,4.43,152339856,6.27E+00
PROLINE,C5H9NO2,Sample68,Ratio to 13C,4.43,156862112,7.02E+00
